customer_id,gender,age,city,customer_segment
C01512,Female,47,Makkah,Premium
C01513,Female,47,Jeddah,Regular
C01514,Male,52,Abha,Regular
C01515,Male,38,Khobar,Regular
C01516,Male,32,Jeddah,New
C01517,Female,49,Riyadh,Premium
C01518,Female,37,Dammam,Regular
C01519,Male,69,Riyadh,Regular
C01520,Female,28,Riyadh,New
C01521,Male,28,Riyadh,Occasional
C01522,Female,32,Makkah,New
C01523,Male,50,Jeddah,New
C01524,Male,31,Riyadh,Regular
C01525,Male,18,Khobar,Regular
C01526,Male,69,Jeddah,Regular
C01527,Male,23,Jeddah,Regular
C01528,Male,47,Riyadh,Occasional
C01529,Female,27,Dammam,Premium
C01530,Male,47,Tabuk,Premium
C01531,Male,44,Riyadh,Occasional
C01532,Female,56,Riyadh,Occasional
C01533,Female,55,Riyadh,Occasional
C01534,Male,20,Riyadh,Regular
C01535,Male,19,Jeddah,Occasional
C01536,Male,25,Makkah,Regular
C01537,Male,38,Abha,Regular
C01538,Female,47,Riyadh,Occasional
C01539,Male,39,Dammam,New
C01540,Male,43,Dammam,Premium
C01541,Female,32,Dammam,Regular
C01542,Male,53,Jeddah,Regular
C01543,Female,70,Riyadh,Regular
C01544,Male,29,Jeddah,New
C01545,Female,42,Jeddah,Regular
C01546,Male,21,Makkah,Occasional
C01547,Female,39,Makkah,Occasional
C01548,Female,37,Riyadh,Occasional
C01549,Male,22,Riyadh,Regular
C01550,Female,27,Abha,Regular
C01551,Female,29,Dammam,Premium
C01552,Female,39,Madinah,Regular
C01553,Female,40,Riyadh,Regular
C01554,Female,18,Dammam,Occasional
C01555,Male,45,Dammam,Regular
C01556,Male,44,Madinah,Occasional
C01557,Female,30,Riyadh,Regular
C01558,Male,18,Riyadh,Occasional
C01559,Female,50,Jeddah,New
C01560,Female,56,Madinah,Regular
C01561,Male,32,Abha,New
C01562,Male,27,Tabuk,Occasional
C01563,Female,34,Abha,Occasional
C01564,Male,40,Riyadh,Occasional
C01565,Female,30,Riyadh,Regular
C01566,Male,28,Riyadh,Regular
C01567,Female,39,Jeddah,Premium
C01568,Male,36,Madinah,Regular
C01569,Female,34,Madinah,New
C01570,Male,34,Riyadh,Occasional
C01571,Female,42,Dammam,Regular
C01572,Male,19,Abha,Occasional
C01573,Female,24,Jeddah,Occasional
C01574,Female,54,Riyadh,Regular
C01575,Male,23,Jeddah,Premium
C01576,Male,41,Jeddah,Regular
C01577,Male,66,Dammam,New
C01578,Female,25,Jeddah,Occasional
C01579,Female,29,Riyadh,Regular
C01580,Male,41,Tabuk,Regular
C01581,Male,45,Dammam,Occasional
C01582,Male,56,Jeddah,New
C01583,Female,53,Abha,Occasional
C01584,Male,21,Riyadh,Occasional
C01585,Female,37,Riyadh,Regular
C01586,Male,30,Makkah,Regular
C01587,Female,41,Riyadh,Regular
C01588,Male,18,Makkah,Occasional
C01589,Male,29,Riyadh,Regular
C01590,Female,48,Riyadh,Occasional
C01591,Female,36,Jeddah,Regular
C01592,Female,27,Riyadh,Occasional
C01593,Male,29,Makkah,Regular
C01594,Male,46,Khobar,Regular
C01595,Female,48,Abha,Occasional
C01596,Female,25,Makkah,Premium
C01597,Male,21,Riyadh,New
C01598,Male,31,Makkah,Occasional
C01599,Male,69,Khobar,Regular
C01600,Female,37,Khobar,Occasional
C01601,Male,44,Madinah,New
C01602,Male,42,Dammam,Regular
C01603,Male,30,Jeddah,New
C01604,Male,50,Dammam,Premium
C01605,Male,35,Riyadh,Regular
C01606,Male,22,Riyadh,Occasional
C01607,Male,20,Dammam,Regular
C01608,Female,44,Riyadh,Regular
C01609,Male,69,Riyadh,Regular
C01610,Male,25,Riyadh,Regular
C01611,Female,52,Dammam,Occasional
C01612,Female,51,Jeddah,Occasional
C01613,Male,31,Makkah,New
C01614,Male,21,Jeddah,Occasional
C01615,Male,19,Jeddah,Regular
C01616,Female,44,Jeddah,Regular
C01617,Female,34,Khobar,Regular
C01618,Female,28,Jeddah,Occasional
C01619,Female,40,Tabuk,Premium
C01620,Female,43,Abha,Regular
C01621,Male,24,Madinah,New
C01622,Male,27,Abha,Occasional
C01623,Female,43,Jeddah,Regular
C01624,Female,38,Dammam,Regular
C01625,Male,49,Makkah,New
C01626,Female,31,Khobar,New
C01627,Male,50,Madinah,Regular
C01628,Male,44,Khobar,Regular
C01629,Male,42,Tabuk,Occasional
C01630,Male,42,Jeddah,Occasional
C01631,Female,32,Madinah,Occasional
C01632,Male,20,Khobar,Regular
C01633,Female,44,Khobar,New
C01634,Female,40,Jeddah,Regular
C01635,Female,41,Makkah,Regular
C01636,Male,33,Abha,Occasional
C01637,Male,64,Riyadh,Regular
C01638,Male,44,Dammam,New
C01639,Female,23,Jeddah,Premium
C01640,Female,28,Tabuk,Occasional
C01641,Male,49,Jeddah,Regular
C01642,Female,52,Riyadh,Occasional
C01643,Male,35,Jeddah,Premium
C01644,Female,50,Khobar,Occasional
C01645,Male,28,Riyadh,Occasional
C01646,Female,29,Dammam,Regular
C01647,Male,49,Abha,Regular
C01648,Female,46,Madinah,Regular
C01649,Female,42,Riyadh,Occasional
C01650,Female,46,Tabuk,Regular
C01651,Male,21,Khobar,Regular
C01652,Male,49,Riyadh,Regular
C01653,Male,25,Riyadh,New
C01654,Male,30,Riyadh,Regular
C01655,Male,26,Madinah,Premium
C01656,Female,29,Riyadh,Occasional
C01657,Female,30,Riyadh,Occasional
C01658,Male,32,Makkah,Regular
C01659,Male,18,Dammam,New
C01660,Male,30,Makkah,Occasional
C01661,Female,39,Makkah,Regular
C01662,Male,28,Riyadh,Regular
C01663,Female,26,Madinah,New
C01664,Male,46,Riyadh,Regular
C01665,Female,51,Dammam,Regular
C01666,Female,49,Khobar,Regular
C01667,Male,31,Riyadh,Occasional
C01668,Female,45,Tabuk,Occasional
C01669,Male,25,Jeddah,Occasional
C01670,Female,22,Riyadh,Regular
C01671,Male,26,Abha,Occasional
C01672,Female,52,Dammam,Occasional
C01673,Female,27,Khobar,Regular
C01674,Female,18,Dammam,Occasional
C01675,Female,22,Madinah,Regular
C01676,Male,46,Riyadh,Occasional
C01677,Male,44,Riyadh,Premium
C01678,Male,34,Jeddah,Occasional
C01679,Male,41,Riyadh,New
C01680,Female,40,Khobar,New
C01681,Male,42,Jeddah,Regular
C01682,Female,31,Riyadh,Regular
C01683,Female,54,Riyadh,Premium
C01684,Female,32,Khobar,New
C01685,Male,37,Madinah,Occasional
C01686,Female,23,Jeddah,Regular
C01687,Female,31,Dammam,Regular
C01688,Male,34,Riyadh,New
C01689,Female,35,Dammam,Regular
C01690,Female,18,Riyadh,Regular
C01691,Male,51,Jeddah,Regular
C01692,Male,27,Khobar,Regular
C01693,Male,37,Abha,Occasional
C01694,Male,49,Jeddah,New
C01695,Male,40,Makkah,New
C01696,Male,46,Dammam,Regular
C01697,Male,37,Abha,Occasional
C01698,Male,30,Jeddah,Regular
C01699,Female,47,Jeddah,Regular
C01700,Male,29,Madinah,New
C01701,Female,43,Riyadh,Regular
C01702,Male,47,Riyadh,Regular
C01703,Male,30,Riyadh,New
C01704,Male,29,Madinah,Regular
C01705,Male,39,Riyadh,Occasional
C01706,Male,50,Madinah,New
C01707,Female,60,Jeddah,Regular
C01708,Male,35,Riyadh,Premium
C01709,Female,43,Jeddah,Regular
C01710,Female,59,Riyadh,Regular
C01711,Male,18,Dammam,Regular
C01712,Male,32,Khobar,Occasional
C01713,Female,41,Jeddah,Regular
C01714,Male,51,Riyadh,Regular
C01715,Male,49,Khobar,Occasional
C01716,Female,25,Madinah,Occasional
C01717,Male,18,Makkah,New
C01718,Female,33,Madinah,Regular
C01719,Female,32,Riyadh,Occasional
C01720,Male,29,Madinah,Occasional
C01721,Male,47,Jeddah,Regular
C01722,Male,18,Riyadh,Regular
C01723,Male,47,Madinah,Regular
C01724,Male,31,Abha,Occasional
C01725,Female,38,Khobar,Regular
C01726,Male,24,Riyadh,New
C01727,Male,29,Riyadh,Occasional
C01728,Female,23,Jeddah,New
C01729,Female,70,Madinah,Premium
C01730,Female,51,Riyadh,Regular
C01731,Male,44,Madinah,Premium
C01732,Female,31,Riyadh,Regular
C01733,Male,70,Makkah,New
C01734,Male,31,Abha,Premium
C01735,Male,31,Jeddah,Regular
C01736,Female,41,Jeddah,Regular
C01737,Male,57,Makkah,Regular
C01738,Male,24,Dammam,Occasional
C01739,Male,27,Khobar,Occasional
C01740,Male,61,Dammam,Occasional
C01741,Female,26,Riyadh,Regular
C01742,Female,23,Madinah,New
C01743,Female,36,Riyadh,Occasional
C01744,Male,47,Abha,Regular
C01745,Male,38,Riyadh,Regular
C01746,Male,70,Makkah,New
C01747,Male,40,Riyadh,Occasional
C01748,Male,22,Jeddah,Occasional
C01749,Female,62,Jeddah,Regular
C01750,Male,34,Makkah,Regular
C01751,Male,34,Dammam,Occasional
C01752,Male,41,Madinah,Occasional
C01753,Male,28,Jeddah,Regular
C01754,Male,19,Khobar,Occasional
C01755,Female,19,Makkah,Regular
C01756,Female,28,Riyadh,Occasional
C01757,Female,50,Jeddah,New
C01758,Male,37,Jeddah,New
C01759,Male,60,Jeddah,Regular
C01760,Male,29,Jeddah,Regular
C01761,Male,29,Khobar,Occasional
C01762,Female,26,Riyadh,Occasional
C01763,Male,32,Khobar,Regular
C01764,Male,29,Abha,New
C01765,Male,46,Dammam,Regular
C01766,Male,61,Dammam,Regular
C01767,Female,67,Riyadh,Premium
C01768,Male,33,Madinah,Premium
C01769,Male,53,Riyadh,Premium
C01770,Male,25,Dammam,New
C01771,Male,24,Tabuk,Regular
C01772,Female,53,Dammam,Regular
C01773,Female,40,Makkah,Occasional
C01774,Female,25,Jeddah,Occasional
C01775,Female,26,Riyadh,Occasional
C01776,Male,28,Makkah,Regular
C01777,Female,48,Riyadh,Occasional
C01778,Male,36,Khobar,Regular
C01779,Male,62,Riyadh,Premium
C01780,Female,19,Madinah,Regular
C01781,Male,27,Riyadh,Regular
C01782,Female,38,Jeddah,Regular
C01783,Male,43,Dammam,Occasional
C01784,Female,34,Jeddah,Regular
C01785,Female,35,Jeddah,Occasional
C01786,Female,52,Jeddah,Premium
C01787,Female,66,Jeddah,Regular
C01788,Female,49,Jeddah,Regular
C01789,Male,51,Jeddah,New
C01790,Male,42,Dammam,New
C01791,Male,49,Riyadh,New
C01792,Female,32,Tabuk,Occasional
C01793,Male,34,Jeddah,Occasional
C01794,Female,32,Riyadh,Occasional
C01795,Male,43,Jeddah,Occasional
C01796,Male,26,Madinah,Regular
C01797,Female,57,Riyadh,Regular
C01798,Male,25,Khobar,Regular
C01799,Male,21,Dammam,Regular
C01800,Male,39,Riyadh,Regular
C01801,Female,20,Makkah,Regular
C01802,Female,18,Jeddah,Regular
C01803,Male,32,Riyadh,Premium
C01804,Male,36,Madinah,New
C01805,Male,25,Dammam,Regular
C01806,Female,46,Madinah,Regular
C01807,Female,49,Dammam,New
C01808,Male,33,Makkah,Regular
C01809,Male,33,Madinah,Regular
C01810,Male,26,Riyadh,Regular
C01811,Female,46,Makkah,Regular
C01812,Female,20,Dammam,Regular
C01813,Male,24,Riyadh,Premium
C01814,Male,47,Jeddah,Regular
C01815,Male,35,Riyadh,Occasional
C01816,Female,23,Makkah,Occasional
C01817,Male,30,Dammam,Occasional
C01818,Female,57,Abha,Regular
C01819,Female,45,Riyadh,Regular
C01820,Male,38,Dammam,Occasional
C01821,Male,35,Riyadh,Premium
C01822,Male,35,Dammam,New
C01823,Female,66,Makkah,Regular
C01824,Female,56,Makkah,Occasional
C01825,Female,34,Makkah,Regular
C01826,Male,52,Madinah,Regular
C01827,Male,26,Riyadh,Occasional
C01828,Female,26,Jeddah,Occasional
C01829,Female,44,Khobar,Regular
C01830,Male,34,Jeddah,New
C01831,Female,62,Riyadh,Premium
C01832,Female,21,Dammam,Premium
C01833,Female,40,Jeddah,Occasional
C01834,Female,70,Jeddah,Occasional
C01835,Female,66,Makkah,New
C01836,Female,28,Jeddah,Regular
C01837,Male,27,Riyadh,Premium
C01838,Male,35,Riyadh,Occasional
C01839,Female,27,Madinah,Regular
C01840,Male,66,Tabuk,Regular
C01841,Male,68,Khobar,Regular
C01842,Male,33,Jeddah,Premium
C01843,Male,22,Abha,Regular
C01844,Female,22,Khobar,Regular
C01845,Female,60,Madinah,Occasional
C01846,Male,29,Makkah,Occasional
C01847,Male,25,Jeddah,Regular
C01848,Male,34,Jeddah,Regular
C01849,Female,35,Riyadh,Regular
C01850,Female,21,Riyadh,Regular
C01851,Male,27,Makkah,Occasional
C01852,Female,65,Madinah,New
C01853,Female,62,Makkah,Occasional
C01854,Female,51,Jeddah,Occasional
C01855,Female,24,Riyadh,Regular
C01856,Male,31,Riyadh,Regular
C01857,Female,42,Jeddah,New
C01858,Male,34,Jeddah,New
C01859,Female,61,Dammam,Regular
C01860,Female,44,Riyadh,Regular
C01861,Female,19,Tabuk,Occasional
C01862,Female,58,Jeddah,Regular
C01863,Male,69,Madinah,Occasional
C01864,Male,20,Dammam,Occasional
C01865,Female,40,Riyadh,Regular
C01866,Female,27,Makkah,New
C01867,Male,27,Khobar,New
C01868,Male,30,Dammam,New
C01869,Male,35,Jeddah,Regular
C01870,Female,68,Riyadh,Regular
C01871,Female,35,Khobar,Occasional
C01872,Male,22,Abha,Regular
C01873,Male,35,Riyadh,Regular
C01874,Female,34,Riyadh,Regular
C01875,Female,52,Abha,Occasional
C01876,Male,26,Riyadh,Premium
C01877,Female,30,Khobar,Regular
C01878,Male,34,Dammam,Premium
C01879,Male,54,Dammam,Occasional
C01880,Female,29,Jeddah,Occasional
C01881,Female,54,Riyadh,Premium
C01882,Female,28,Riyadh,New
C01883,Female,25,Makkah,Premium
C01884,Female,37,Makkah,Occasional
C01885,Male,67,Khobar,Occasional
C01886,Male,66,Khobar,Occasional
C01887,Male,28,Riyadh,Premium
C01888,Male,26,Riyadh,New
C01889,Female,21,Makkah,New
C01890,Female,36,Jeddah,Occasional
C01891,Male,36,Jeddah,Regular
C01892,Male,65,Riyadh,Premium
C01893,Female,55,Riyadh,Occasional
C01894,Male,34,Jeddah,Regular
C01895,Female,36,Makkah,Occasional
C01896,Female,50,Abha,Regular
C01897,Female,47,Madinah,Occasional
C01898,Male,19,Abha,Regular
C01899,Male,29,Abha,Regular
C01900,Female,25,Dammam,Regular
C01901,Female,32,Riyadh,Premium
C01902,Male,28,Makkah,Regular
C01903,Female,18,Riyadh,Occasional
C01904,Male,38,Riyadh,Occasional
C01905,Female,26,Riyadh,Occasional
C01906,Male,20,Jeddah,Occasional
C01907,Female,29,Jeddah,Regular
C01908,Male,54,Riyadh,Regular
C01909,Male,50,Jeddah,Regular
C01910,Male,41,Madinah,Occasional
C01911,Male,28,Dammam,Regular
C01912,Female,61,Madinah,Premium
C01913,Female,34,Riyadh,Occasional
C01914,Male,27,Riyadh,New
C01915,Male,31,Dammam,Occasional
C01916,Female,28,Jeddah,Occasional
C01917,Female,32,Khobar,Occasional
C01918,Female,63,Makkah,Regular
C01919,Male,41,Makkah,Occasional
C01920,Male,32,Abha,Occasional
C01921,Female,62,Jeddah,Regular
C01922,Male,19,Riyadh,Regular
C01923,Female,33,Dammam,Regular
C01924,Male,40,Riyadh,Regular
C01925,Female,38,Riyadh,New
C01926,Male,24,Riyadh,Regular
C01927,Female,29,Jeddah,Regular
C01928,Male,44,Riyadh,New
C01929,Female,39,Riyadh,Regular
C01930,Male,41,Khobar,Regular
C01931,Female,33,Dammam,New
C01932,Female,24,Khobar,Regular
C01933,Female,33,Khobar,Occasional
C01934,Female,21,Riyadh,Premium
C01935,Female,64,Riyadh,Regular
C01936,Female,44,Riyadh,Regular
C01937,Male,28,Madinah,Regular
C01938,Female,50,Makkah,New
C01939,Male,42,Riyadh,New
C01940,Male,33,Jeddah,New
C01941,Male,45,Tabuk,Regular
C01942,Male,45,Dammam,New
C01943,Female,42,Makkah,Occasional
C01944,Female,20,Riyadh,Regular
C01945,Female,41,Riyadh,Occasional
C01946,Male,53,Makkah,Premium
C01947,Male,20,Khobar,Regular
C01948,Male,27,Khobar,Occasional
C01949,Male,54,Dammam,Occasional
C01950,Male,21,Dammam,Regular
C01951,Male,49,Makkah,Regular
C01952,Male,37,Riyadh,New
C01953,Female,29,Jeddah,Occasional
C01954,Female,19,Madinah,Regular
C01955,Female,45,Jeddah,Regular
C01956,Female,28,Dammam,Regular
C01957,Female,40,Khobar,New
C01958,Male,36,Tabuk,Regular
C01959,Female,41,Jeddah,Regular
C01960,Female,62,Jeddah,Regular
C01961,Male,35,Madinah,New
C01962,Male,28,Makkah,Occasional
C01963,Female,65,Makkah,Occasional
C01964,Male,38,Jeddah,Regular
C01965,Female,29,Jeddah,Premium
C01966,Female,23,Dammam,New
C01967,Male,48,Madinah,New
C01968,Male,33,Madinah,New
C01969,Male,41,Riyadh,New
C01970,Male,36,Jeddah,Occasional
C01971,Male,25,Jeddah,Occasional
C01972,Female,43,Tabuk,Occasional
C01973,Male,18,Khobar,Occasional
C01974,Male,30,Jeddah,Regular
C01975,Male,36,Riyadh,Regular
C01976,Female,28,Dammam,New
C01977,Male,50,Riyadh,Regular
C01978,Male,49,Madinah,New
C01979,Female,50,Makkah,Premium
C01980,Female,20,Jeddah,Regular
C01981,Male,29,Jeddah,Regular
C01982,Female,36,Madinah,Premium
C01983,Male,61,Riyadh,Regular
C01984,Male,47,Riyadh,Regular
C01985,Male,45,Abha,Occasional
C01986,Male,32,Makkah,Premium
C01987,Female,32,Madinah,Regular
C01988,Male,37,Riyadh,Premium
C01989,Male,31,Riyadh,Occasional
C01990,Female,18,Riyadh,Occasional
C01991,Female,62,Riyadh,Occasional
C01992,Male,27,Makkah,Regular
C01993,Female,26,Riyadh,Regular
C01994,Male,22,Makkah,Occasional
C01995,Female,64,Riyadh,Occasional
C01996,Female,41,Jeddah,Regular
C01997,Female,41,Tabuk,Regular
C01998,Male,63,Riyadh,Regular
C01999,Male,29,Jeddah,Regular
C02000,Male,38,Jeddah,Occasional
C02001,Male,23,Riyadh,Regular
C02002,Male,28,Jeddah,Regular
C02003,Female,48,Jeddah,Regular
C02004,Male,46,Khobar,New
C02005,Male,25,Makkah,Occasional
C02006,Female,28,Dammam,New
C02007,Male,41,Riyadh,Regular
C02008,Female,21,Dammam,Occasional
C02009,Male,33,Riyadh,Regular
C02010,Male,33,Dammam,Premium
C02011,Male,34,Khobar,Regular
C02012,Male,45,Riyadh,Occasional
C02013,Female,29,Makkah,Regular
C02014,Male,31,Abha,Occasional
C02015,Male,41,Makkah,Regular
C02016,Male,54,Jeddah,Regular
C02017,Male,30,Dammam,Regular
C02018,Female,20,Abha,Regular
C02019,Male,34,Jeddah,Premium
C02020,Female,48,Madinah,Regular
C02021,Female,37,Riyadh,Regular
C02022,Female,53,Riyadh,Regular
C02023,Female,69,Makkah,Regular
C02024,Male,54,Makkah,Regular
C02025,Male,38,Makkah,Regular
C02026,Male,42,Abha,Regular
C02027,Female,22,Riyadh,Regular
C02028,Female,55,Riyadh,Occasional
C02029,Male,31,Abha,Regular
C02030,Female,30,Riyadh,Regular
C02031,Male,35,Khobar,New
C02032,Female,28,Dammam,Occasional
C02033,Male,39,Riyadh,New
C02034,Female,42,Riyadh,Occasional
C02035,Female,28,Dammam,Regular
C02036,Male,47,Madinah,Regular
C02037,Male,26,Khobar,Occasional
C02038,Male,28,Dammam,New
C02039,Male,44,Jeddah,Occasional
C02040,Male,38,Riyadh,New
C02041,Female,54,Riyadh,Regular
C02042,Female,29,Jeddah,Regular
C02043,Male,41,Riyadh,New
C02044,Male,33,Riyadh,Occasional
C02045,Female,56,Jeddah,New
C02046,Female,29,Jeddah,Occasional
C02047,Male,44,Riyadh,Regular
C02048,Female,18,Dammam,Regular
C02049,Male,27,Dammam,New
C02050,Male,35,Riyadh,Occasional
C02051,Male,46,Abha,Regular
C02052,Male,40,Riyadh,Regular
C02053,Male,70,Madinah,Regular
C02054,Female,39,Riyadh,Premium
C02055,Female,35,Madinah,Occasional
C02056,Female,18,Riyadh,Regular
C02057,Male,48,Makkah,Regular
C02058,Male,28,Jeddah,Occasional
C02059,Female,50,Makkah,Regular
C02060,Male,60,Jeddah,Occasional
C02061,Male,70,Riyadh,Regular
C02062,Male,44,Makkah,New
C02063,Female,40,Riyadh,Regular
C02064,Male,45,Abha,Premium
C02065,Male,19,Riyadh,New
C02066,Female,43,Jeddah,Occasional
C02067,Male,20,Makkah,Regular
C02068,Male,41,Jeddah,New
C02069,Male,31,Riyadh,Regular
C02070,Male,31,Makkah,New
C02071,Female,26,Makkah,Regular
C02072,Male,26,Abha,Regular
C02073,Male,40,Jeddah,Regular
C02074,Female,24,Jeddah,Regular
C02075,Female,37,Jeddah,Regular
C02076,Female,28,Riyadh,Regular
C02077,Male,37,Makkah,Premium
C02078,Male,41,Jeddah,Regular
C02079,Female,41,Jeddah,Regular
C02080,Female,48,Jeddah,New
C02081,Male,31,Khobar,Occasional
C02082,Male,49,Abha,Occasional
C02083,Male,25,Khobar,New
C02084,Female,44,Jeddah,Occasional
C02085,Male,38,Makkah,New
C02086,Male,24,Khobar,Regular
C02087,Male,36,Riyadh,Regular
C02088,Female,36,Riyadh,Regular
C02089,Female,25,Riyadh,Regular
C02090,Male,19,Jeddah,New
C02091,Female,19,Madinah,Occasional
C02092,Female,68,Jeddah,Regular
C02093,Male,42,Jeddah,Occasional
C02094,Male,20,Abha,Regular
C02095,Male,32,Madinah,Regular
C02096,Female,42,Khobar,Occasional
C02097,Female,45,Riyadh,New
C02098,Female,18,Riyadh,Occasional
C02099,Female,34,Riyadh,Occasional
C02100,Male,48,Riyadh,Regular
C02101,Female,23,Riyadh,Premium
C02102,Male,32,Dammam,Regular
C02103,Male,67,Riyadh,Occasional
C02104,Female,36,Riyadh,Regular
C02105,Female,27,Riyadh,Regular
C02106,Male,23,Dammam,New
C02107,Female,19,Dammam,Occasional
C02108,Female,28,Dammam,Occasional
C02109,Male,46,Riyadh,Regular
C02110,Female,31,Jeddah,Regular
C02111,Male,38,Riyadh,Regular
C02112,Male,62,Riyadh,Occasional
C02113,Male,32,Madinah,Regular
C02114,Female,31,Tabuk,Occasional
C02115,Female,44,Khobar,New
C02116,Male,63,Abha,Regular
C02117,Male,48,Khobar,Regular
C02118,Female,24,Riyadh,Occasional
C02119,Male,44,Tabuk,New
C02120,Female,44,Riyadh,New
C02121,Female,69,Khobar,Premium
C02122,Male,21,Riyadh,Regular
C02123,Female,35,Jeddah,Occasional
C02124,Male,48,Khobar,Occasional
C02125,Female,26,Jeddah,Regular
C02126,Female,43,Riyadh,Regular
C02127,Female,22,Jeddah,Occasional
C02128,Male,27,Jeddah,Regular
C02129,Female,28,Abha,New
C02130,Male,60,Makkah,Premium
C02131,Male,34,Jeddah,Occasional
C02132,Male,35,Riyadh,Occasional
C02133,Female,41,Makkah,Regular
C02134,Male,32,Riyadh,Occasional
C02135,Female,41,Riyadh,Occasional
C02136,Female,51,Jeddah,New
C02137,Male,53,Madinah,Regular
C02138,Female,38,Riyadh,Occasional
C02139,Male,41,Riyadh,Occasional
C02140,Female,18,Jeddah,Regular
C02141,Female,69,Riyadh,New
C02142,Male,22,Dammam,Premium
C02143,Female,46,Jeddah,Regular
C02144,Male,29,Jeddah,Regular
C02145,Male,58,Riyadh,Regular
C02146,Female,42,Riyadh,New
C02147,Male,49,Madinah,Occasional
C02148,Male,33,Madinah,Regular
C02149,Male,33,Riyadh,Occasional
C02150,Female,37,Riyadh,Regular
C02151,Male,54,Riyadh,Occasional
C02152,Male,24,Dammam,Premium
C02153,Female,60,Khobar,Regular
C02154,Female,50,Jeddah,Regular
C02155,Male,28,Khobar,Occasional
C02156,Male,54,Khobar,Regular
C02157,Male,37,Abha,Regular
C02158,Male,35,Riyadh,Regular
C02159,Male,31,Riyadh,Regular
C02160,Female,39,Riyadh,New
C02161,Female,44,Madinah,Premium
C02162,Female,31,Makkah,New
C02163,Male,35,Dammam,Regular
C02164,Female,42,Riyadh,Occasional
C02165,Male,37,Riyadh,Regular
C02166,Female,24,Riyadh,New
C02167,Female,47,Dammam,Regular
C02168,Male,37,Riyadh,Occasional
C02169,Female,34,Riyadh,New
C02170,Male,33,Makkah,New
C02171,Female,36,Riyadh,Regular
C02172,Male,48,Jeddah,New
C02173,Male,30,Riyadh,Occasional
C02174,Female,47,Makkah,Regular
C02175,Male,21,Dammam,Regular
C02176,Female,44,Abha,Regular
C02177,Male,68,Jeddah,Regular
C02178,Female,54,Abha,Occasional
C02179,Female,31,Madinah,Occasional
C02180,Male,41,Dammam,Premium
C02181,Male,29,Abha,New
C02182,Male,27,Jeddah,Regular
C02183,Male,46,Jeddah,New
C02184,Male,48,Riyadh,New
C02185,Female,28,Dammam,New
C02186,Female,65,Makkah,Occasional
C02187,Female,42,Makkah,Regular
C02188,Female,32,Riyadh,Regular
C02189,Female,39,Jeddah,Regular
C02190,Female,40,Riyadh,Regular
C02191,Male,42,Khobar,Occasional
C02192,Female,35,Riyadh,Premium
C02193,Female,39,Abha,New
C02194,Female,28,Riyadh,New
C02195,Male,48,Riyadh,Regular
C02196,Male,36,Madinah,Regular
C02197,Male,19,Jeddah,Regular
C02198,Female,45,Riyadh,New
C02199,Male,68,Jeddah,Occasional
C02200,Male,69,Riyadh,Regular
C02201,Female,30,Tabuk,Regular
C02202,Male,24,Dammam,Regular
C02203,Male,39,Riyadh,New
C02204,Male,24,Dammam,Regular
C02205,Female,62,Riyadh,Premium
C02206,Female,33,Makkah,New
C02207,Male,26,Abha,New
C02208,Female,28,Madinah,New
C02209,Male,33,Jeddah,Regular
C02210,Female,49,Jeddah,Occasional
C02211,Female,37,Riyadh,Occasional
C02212,Female,30,Khobar,Premium
C02213,Male,27,Dammam,Occasional
C02214,Female,39,Jeddah,Premium
C02215,Female,20,Abha,Regular
C02216,Male,40,Riyadh,New
C02217,Female,44,Riyadh,Regular
C02218,Male,39,Riyadh,New
C02219,Female,68,Riyadh,Regular
C02220,Male,63,Riyadh,Regular
C02221,Female,70,Jeddah,Occasional
C02222,Male,27,Jeddah,Occasional
C02223,Male,23,Riyadh,Regular
C02224,Male,32,Makkah,New
C02225,Male,51,Riyadh,Premium
C02226,Male,70,Khobar,New
C02227,Male,50,Jeddah,Regular
C02228,Female,23,Jeddah,New
C02229,Male,69,Abha,Regular
C02230,Male,26,Riyadh,Occasional
C02231,Female,24,Jeddah,Occasional
C02232,Male,31,Madinah,Regular
C02233,Female,18,Dammam,New
C02234,Female,43,Riyadh,Regular
C02235,Female,28,Jeddah,Regular
C02236,Female,42,Khobar,Occasional
C02237,Female,44,Madinah,Regular
C02238,Male,51,Riyadh,Regular
C02239,Male,44,Riyadh,Regular
C02240,Male,31,Jeddah,Occasional
C02241,Female,46,Riyadh,Regular
C02242,Male,70,Riyadh,Regular
C02243,Female,18,Riyadh,Occasional
C02244,Female,38,Riyadh,New
C02245,Female,26,Riyadh,New
C02246,Male,19,Abha,Occasional
C02247,Male,41,Riyadh,Occasional
C02248,Female,52,Riyadh,Regular
C02249,Female,30,Riyadh,Regular
C02250,Male,45,Abha,Occasional
C02251,Male,53,Makkah,New
C02252,Female,60,Makkah,Occasional
C02253,Female,34,Riyadh,Premium
C02254,Female,55,Madinah,Regular
C02255,Female,25,Jeddah,Occasional
C02256,Female,42,Riyadh,Occasional
C02257,Male,23,Dammam,Occasional
C02258,Male,24,Madinah,Occasional
C02259,Male,42,Makkah,Regular
C02260,Male,34,Madinah,New
C02261,Female,31,Abha,Occasional
C02262,Female,31,Riyadh,Regular
C02263,Female,44,Jeddah,Regular
C02264,Male,21,Riyadh,New
C02265,Female,53,Madinah,New
C02266,Female,21,Riyadh,Regular
C02267,Female,26,Madinah,Premium
C02268,Female,33,Jeddah,Premium
C02269,Male,44,Jeddah,Regular
